chw_genre_name,latitude,visit_year,visit_month,visit_weekday,city,ward,neighborhood,holiday_flg_0,holiday_flg_1,mean_visitors,median_visitors,min_visitors,max_visitors
7,34.9751398,2016,11,5,6,45,98,1,0,37.47222222222222,37.5,15.0,64.0
4,35.6995657,2016,4,3,7,46,3,1,0,17.912280701754387,17.0,5.0,33.0
6,33.5892157,2016,8,2,0,9,9,1,0,20.17142857142857,18.0,3.0,49.0
1,35.6938401,2016,10,2,7,44,30,1,0,6.882352941176471,7.5,1.0,16.0
8,37.9163674,2016,7,6,5,35,12,1,0,17.906976744186046,15.0,2.0,57.0
2,33.5615691,2016,8,5,0,9,79,1,0,9.446428571428571,9.0,1.0,22.0
4,43.7706355,2016,2,3,2,3,0,1,0,17.719298245614034,14.0,1.0,75.0
1,33.5892157,2016,5,4,0,9,9,1,0,14.5,13.5,4.0,30.0
3,33.5892157,2017,1,4,0,9,9,1,0,16.866666666666667,16.5,4.0,36.0
2,35.6465721,2016,8,6,7,41,75,1,0,34.0625,34.5,19.0,47.0
2,35.6021252,2016,10,0,7,41,70,1,0,20.16216216216216,21.0,1.0,38.0
6,33.5913576,2016,5,0,0,9,14,1,0,6.466666666666667,4.0,1.0,29.0
2,43.0554601,2016,7,2,2,39,53,1,0,19.939393939393938,21.0,4.0,42.0
2,35.7043442,2016,11,1,7,49,47,1,0,19.413793103448278,20.0,3.0,27.0
7,33.5858162,2017,2,2,0,9,24,1,0,17.133333333333333,17.5,2.0,32.0
2,34.5732536,2016,1,2,8,38,55,1,0,13.333333333333334,12.0,1.0,51.0
4,35.7756644,2016,9,3,7,1,8,1,0,25.696969696969695,24.0,5.0,67.0
12,35.6617773,2016,3,3,7,42,77,1,0,23.672727272727272,25.0,1.0,42.0
1,34.3862445,2017,2,0,1,14,42,1,0,20.666666666666668,15.0,8.0,48.0
2,34.7053617,2016,7,2,8,53,94,1,0,13.415094339622641,11.0,1.0,45.0
8,35.6940027,2016,11,5,7,5,45,1,0,7.714285714285714,6.0,1.0,21.0
3,34.6762311,2016,12,4,8,53,78,1,0,6.617647058823529,7.0,2.0,12.0
2,34.7997673,2016,11,3,3,50,92,1,0,13.470588235294118,13.0,4.0,30.0
1,35.6721142,2016,12,2,7,6,13,1,0,7.074074074074074,6.0,2.0,15.0
6,35.6580681,2016,6,3,7,29,76,1,0,7.471698113207547,7.0,1.0,18.0
4,35.6580681,2016,12,3,7,29,76,1,0,21.87878787878788,20.0,3.0,79.0
1,35.6940027,2017,1,5,7,5,45,1,0,54.98275862068966,54.5,30.0,81.0
6,34.7053617,2016,11,0,8,53,94,1,0,17.59375,18.5,3.0,33.0
6,35.6938401,2016,12,5,7,44,30,1,0,61.333333333333336,55.0,17.0,112.0
4,34.7053617,2016,9,4,8,53,94,1,0,15.98360655737705,15.0,2.0,44.0
4,35.6940027,2016,8,3,7,5,45,1,0,28.61111111111111,32.0,1.0,46.0
7,38.2690761,2016,8,5,4,40,36,1,0,19.515151515151516,19.0,5.0,39.0
2,35.6021252,2016,12,0,7,41,70,1,0,13.745762711864407,14.0,4.0,27.0
7,35.7118769,2017,2,0,7,49,4,1,0,14.0,14.5,7.0,19.0
6,35.6617773,2016,12,2,7,42,77,1,0,17.806451612903224,19.0,6.0,34.0
1,35.7081457,2016,9,0,7,32,64,0,1,3.9642857142857144,4.0,1.0,11.0
7,33.5892157,2016,2,1,0,9,9,1,0,18.593220338983052,18.0,2.0,41.0
1,35.6921398,2017,3,5,7,44,68,1,0,10.78125,9.5,2.0,28.0
2,35.7511648,2017,1,2,7,15,25,1,0,6.838709677419355,6.0,1.0,18.0
6,35.6995657,2017,3,3,7,46,3,1,0,22.215686274509803,23.0,2.0,35.0
2,35.6092076,2016,12,4,7,28,28,0,1,15.028571428571428,15.0,5.0,31.0
2,35.6617773,2016,12,0,7,42,77,1,0,25.78787878787879,25.0,10.0,53.0
6,35.6617773,2016,7,1,7,42,77,1,0,38.41935483870968,39.0,5.0,88.0
2,35.7528042,2016,10,4,7,21,96,1,0,22.88235294117647,21.0,11.0,55.0
4,35.6580681,2016,2,0,7,29,76,1,0,7.08,6.0,1.0,20.0
8,37.9163674,2016,12,3,5,35,12,0,1,14.254237288135593,14.0,3.0,31.0
2,35.6728535,2016,12,3,7,26,91,0,1,9.117647058823529,9.0,1.0,36.0
7,34.7053617,2016,8,3,8,53,94,1,0,32.484848484848484,31.0,10.0,80.0
7,35.5612568,2017,3,4,7,54,32,1,0,22.54237288135593,23.0,9.0,34.0
7,33.3192865,2016,12,4,0,24,29,1,0,16.596491228070175,11.0,1.0,56.0
10,34.6951242,2016,11,0,3,25,46,1,0,24.78787878787879,25.0,7.0,35.0
7,33.5913576,2017,2,0,0,9,14,1,0,23.333333333333332,22.0,5.0,43.0
2,34.7202277,2016,2,0,3,25,81,1,0,8.051724137931034,8.0,1.0,27.0
7,34.7997673,2017,2,0,3,50,92,1,0,19.137931034482758,19.0,1.0,41.0
2,35.6465721,2016,4,4,7,41,75,1,0,37.3448275862069,35.5,11.0,67.0
7,35.6938401,2016,11,1,7,44,30,1,0,3.2857142857142856,2.0,1.0,9.0
2,35.6995657,2016,2,6,7,46,3,1,0,17.5,16.5,4.0,41.0
7,35.6728535,2016,6,4,7,26,91,1,0,28.571428571428573,29.0,1.0,51.0
7,37.8742227,2017,1,4,5,35,86,1,0,29.90909090909091,29.0,9.0,66.0
7,35.6995657,2017,3,1,7,46,3,1,0,24.70689655172414,24.0,4.0,48.0
8,35.6617773,2016,9,4,7,42,77,1,0,11.135593220338983,11.0,2.0,22.0
7,43.7706355,2016,12,4,2,3,0,1,0,27.428571428571427,28.0,13.0,42.0
8,35.6706505,2016,11,2,7,6,90,0,1,12.24561403508772,12.0,3.0,27.0
2,35.6921398,2017,3,5,7,44,68,1,0,7.875,5.5,1.0,35.0
7,35.7253002,2016,8,3,7,51,51,1,0,7.09375,6.0,1.0,20.0
10,34.3862445,2016,7,6,1,14,42,1,0,21.946428571428573,22.5,2.0,54.0
10,35.6617773,2017,3,6,7,42,77,1,0,151.0,152.0,134.0,166.0
11,35.6414629,2017,1,1,7,28,35,1,0,27.176470588235293,29.5,2.0,51.0
2,43.0554601,2016,11,1,2,39,53,1,0,8.894736842105264,8.0,1.0,18.0
2,33.5615691,2016,12,6,0,9,79,1,0,4.583333333333333,4.0,1.0,11.0
4,33.3192865,2017,1,1,0,24,29,1,0,3.6470588235294117,3.0,1.0,10.0
1,43.7706355,2017,1,6,2,3,0,1,0,59.916666666666664,54.5,17.0,131.0
0,35.6617773,2016,8,1,7,42,77,1,0,35.55263157894737,36.0,18.0,47.0
1,43.7706355,2016,6,0,2,3,0,1,0,5.0,2.0,1.0,30.0
7,33.5892157,2016,4,3,0,9,9,1,0,27.25423728813559,25.0,6.0,62.0
2,35.6995657,2017,3,6,7,46,3,1,0,8.135135135135135,7.0,1.0,21.0
4,34.6762311,2016,5,5,8,53,78,1,0,30.220338983050848,30.0,10.0,53.0
2,35.6940027,2017,4,6,7,5,45,1,0,15.153846153846153,8.0,1.0,130.0
13,44.0206319,2016,5,0,2,0,53,1,0,19.844444444444445,18.0,1.0,59.0
11,34.6876966,2016,12,6,8,53,48,1,0,28.322580645161292,30.0,9.0,52.0
3,34.815149,2016,8,3,3,13,93,0,1,23.789473684210527,18.0,10.0,62.0
4,35.6617773,2016,12,0,7,42,77,1,0,18.892857142857142,16.5,5.0,54.0
1,33.5892157,2017,4,0,0,9,9,1,0,9.170212765957446,7.0,1.0,39.0
2,35.712607,2016,11,0,7,49,20,1,0,26.77358490566038,25.0,13.0,66.0
3,34.815149,2017,2,6,3,13,93,1,0,50.75,44.5,12.0,140.0
7,34.6951242,2016,7,6,3,25,46,1,0,38.970588235294116,40.0,4.0,82.0
3,35.6938401,2016,5,0,7,44,30,1,0,9.36734693877551,6.0,1.0,42.0
7,34.6951242,2016,11,1,3,25,46,1,0,34.483870967741936,33.0,12.0,61.0
4,35.6617773,2016,6,5,7,42,77,1,0,32.258620689655174,30.5,1.0,92.0
6,34.6812614,2016,10,5,8,53,49,1,0,7.333333333333333,7.0,3.0,15.0
2,34.6812614,2016,7,0,8,53,49,1,0,30.14814814814815,31.0,21.0,40.0
8,35.6706505,2016,4,6,7,6,90,1,0,9.75609756097561,10.0,2.0,19.0
7,35.712607,2016,7,1,7,49,20,1,0,8.254901960784315,7.0,1.0,21.0
7,34.6793301,2016,3,5,8,12,2,1,0,16.54385964912281,14.0,4.0,39.0
7,35.6938401,2017,2,4,7,44,30,1,0,41.0,42.0,20.0,64.0
1,38.2690761,2016,9,5,4,40,36,1,0,25.114285714285714,25.0,5.0,56.0
2,34.5732536,2016,2,4,8,38,55,1,0,12.132075471698114,11.0,2.0,44.0
1,35.7261178,2017,1,4,7,51,54,1,0,13.56140350877193,12.0,3.0,29.0
2,35.6995657,2016,12,1,7,46,3,1,0,11.76923076923077,11.5,6.0,20.0
1,34.7660929,2016,3,3,8,34,23,1,0,5.142857142857143,4.0,1.0,21.0
2,35.712607,2017,1,1,7,49,20,1,0,35.114285714285714,30.0,16.0,70.0
11,35.6465721,2017,3,2,7,41,75,1,0,27.757575757575758,28.0,15.0,68.0
7,35.6728535,2016,1,3,7,26,91,1,0,23.472727272727273,20.0,7.0,52.0
2,35.6617773,2016,9,5,7,42,77,1,0,45.1,40.5,15.0,118.0
7,35.6265683,2016,11,0,7,43,16,1,0,12.764705882352942,13.0,6.0,20.0
6,35.6938401,2017,3,1,7,44,30,1,0,47.6,49.0,6.0,81.0
6,35.6580681,2016,12,2,7,29,76,1,0,5.714285714285714,5.0,1.0,22.0
2,35.712607,2016,11,1,7,49,20,1,0,35.114285714285714,30.0,16.0,70.0
1,35.6940027,2016,3,6,7,5,45,1,0,50.4,51.5,24.0,70.0
11,34.7053617,2016,6,4,8,53,94,1,0,26.842105263157894,28.0,9.0,45.0
6,35.6995657,2016,10,3,7,46,3,1,0,22.215686274509803,23.0,2.0,35.0
7,33.5615691,2016,8,0,0,9,79,1,0,37.092592592592595,39.0,5.0,64.0
11,33.5913576,2016,11,4,0,9,14,1,0,17.37142857142857,17.0,5.0,42.0
6,33.5892157,2017,1,5,0,9,9,1,0,32.484848484848484,32.0,19.0,58.0
6,35.6749184,2016,12,0,7,29,1,1,0,18.627450980392158,19.0,5.0,44.0
2,34.7053617,2017,2,1,8,53,94,1,0,13.115384615384615,11.0,2.0,40.0
2,33.5573203,2016,10,3,0,16,50,1,0,13.3125,11.5,2.0,38.0
2,35.6692904,2016,9,3,7,42,27,1,0,22.96551724137931,22.0,11.0,45.0
6,35.6706505,2017,2,2,7,6,90,1,0,16.78787878787879,18.0,6.0,33.0
6,35.6721142,2016,8,1,7,6,13,1,0,36.61764705882353,36.5,23.0,50.0
6,35.6995657,2016,12,4,7,46,3,1,0,26.0,27.0,1.0,38.0
7,34.3889694,2016,10,4,1,14,63,1,0,9.711864406779661,10.0,1.0,28.0
1,35.6641222,2016,2,4,7,29,72,1,0,7.490909090909091,7.0,1.0,20.0
6,34.7108955,2016,12,4,6,11,62,1,0,41.05263157894737,42.0,16.0,78.0
4,34.7053617,2017,4,0,8,53,94,1,0,9.551724137931034,9.0,1.0,18.0
1,38.2690761,2017,1,5,4,40,36,1,0,25.114285714285714,25.0,5.0,56.0
6,34.7375965,2016,12,3,3,36,71,1,0,9.6,9.0,3.0,20.0
8,35.712607,2016,1,6,7,49,20,1,0,23.551020408163264,22.0,3.0,46.0
2,35.6706505,2017,2,5,7,6,90,1,0,16.736842105263158,16.0,1.0,30.0
6,35.6580681,2016,10,2,7,29,76,1,0,39.6271186440678,40.0,7.0,66.0
2,33.5756863,2016,8,3,0,9,88,0,1,28.79245283018868,29.0,17.0,45.0
4,33.5902074,2016,12,0,0,9,85,1,0,18.456521739130434,15.0,2.0,122.0
1,34.7660929,2016,8,3,8,34,23,1,0,7.446428571428571,6.5,1.0,21.0
2,34.7053617,2016,3,6,8,53,94,1,0,29.02127659574468,29.0,1.0,48.0
11,35.6465721,2017,1,4,7,41,75,1,0,5.757575757575758,5.0,1.0,23.0
6,33.5892157,2017,1,5,0,9,9,1,0,30.581818181818182,28.0,6.0,58.0
7,35.6728535,2016,8,6,7,26,91,1,0,4.466666666666667,4.0,1.0,11.0
8,43.0568187,2016,3,4,2,39,53,1,0,17.11904761904762,14.0,1.0,48.0
2,34.6812614,2016,12,4,8,53,49,1,0,20.758064516129032,20.0,5.0,40.0
4,33.5892157,2017,1,5,0,9,9,1,0,6.6875,6.5,2.0,26.0
12,35.6706505,2016,11,2,7,6,90,1,0,41.77777777777778,39.5,24.0,59.0
11,35.6465721,2016,9,3,7,41,75,1,0,36.51851851851852,35.0,4.0,55.0
1,33.5892157,2016,11,2,0,9,9,1,0,4.2,4.0,1.0,7.0
7,38.2690761,2016,11,0,4,40,36,1,0,27.0,30.0,5.0,54.0
7,35.6721142,2016,4,0,7,6,13,1,0,26.76,28.0,3.0,78.0
6,33.5892157,2017,3,0,0,9,9,0,1,6.382352941176471,6.0,1.0,13.0
2,34.6812614,2016,10,5,8,53,49,1,0,38.05172413793103,36.0,10.0,72.0
6,35.6706505,2016,1,5,7,6,90,1,0,26.178571428571427,23.5,8.0,167.0
1,35.6938401,2016,11,2,7,44,30,1,0,6.882352941176471,7.5,1.0,16.0
2,33.5892157,2016,8,4,0,9,9,1,0,15.6,13.0,7.0,38.0
4,35.546631,2017,2,4,7,27,59,1,0,36.63157894736842,35.0,7.0,74.0
6,35.6580681,2016,8,3,7,29,76,1,0,10.872340425531915,10.0,4.0,35.0
7,35.7253002,2016,11,3,7,51,51,1,0,26.07017543859649,26.0,6.0,55.0
7,35.7435748,2017,3,4,7,19,84,1,0,34.01724137931034,35.0,19.0,48.0
11,35.6465721,2016,10,6,7,41,75,1,0,43.3235294117647,47.0,12.0,61.0
4,35.6465721,2017,1,1,7,41,75,1,0,8.803921568627452,6.0,1.0,37.0
7,33.5913576,2017,1,1,0,9,14,1,0,6.931034482758621,4.0,2.0,18.0
8,35.6706505,2016,4,5,7,6,90,1,0,45.32608695652174,38.0,17.0,248.0
2,35.6994733,2017,1,2,7,23,22,1,0,15.94,16.0,6.0,22.0
2,33.5892157,2016,10,4,0,9,9,1,0,12.67741935483871,11.5,3.0,25.0
2,34.6762311,2017,1,1,8,53,78,1,0,34.01960784313726,33.0,12.0,87.0
6,33.5892157,2017,4,4,0,9,9,1,0,9.564102564102564,9.0,5.0,18.0
6,35.6580681,2016,6,4,7,29,76,1,0,7.6923076923076925,6.5,2.0,23.0
2,33.5892157,2016,11,1,0,9,9,1,0,18.428571428571427,12.0,1.0,51.0
1,33.5892157,2016,12,5,0,9,9,1,0,33.74576271186441,36.0,10.0,75.0
4,34.7053617,2017,3,3,8,53,94,1,0,9.807692307692308,7.0,2.0,56.0
1,34.3862445,2016,5,1,1,14,42,1,0,11.592592592592593,9.5,1.0,29.0
7,35.6721142,2016,1,1,7,6,13,1,0,33.08,34.0,7.0,181.0
1,35.6617773,2016,12,4,7,42,77,1,0,9.481481481481481,4.0,1.0,47.0
2,35.6414629,2016,9,1,7,28,35,1,0,9.606060606060606,11.0,3.0,16.0
6,33.5892157,2016,10,2,0,9,9,1,0,22.08,21.0,12.0,49.0
3,35.6938401,2016,7,3,7,44,30,1,0,18.448275862068964,16.0,2.0,65.0
7,35.6706505,2016,8,3,7,6,90,1,0,16.942307692307693,17.0,6.0,26.0
2,34.4858993,2017,3,1,1,10,19,1,0,7.758620689655173,7.0,1.0,18.0
7,35.6712704,2016,6,4,7,26,87,1,0,26.853658536585368,26.0,4.0,51.0
7,35.712607,2016,1,2,7,49,20,1,0,9.672413793103448,9.5,1.0,19.0
4,35.546631,2016,1,6,7,27,59,1,0,9.448275862068966,9.0,1.0,23.0
2,34.7202277,2016,4,2,3,25,81,1,0,21.84,20.5,2.0,91.0
7,35.7253002,2017,3,4,7,51,51,1,0,30.03921568627451,30.0,5.0,46.0
2,33.5756863,2016,10,0,0,9,88,0,1,26.685185185185187,26.0,14.0,46.0
2,33.5615691,2017,3,4,0,9,79,1,0,21.303030303030305,20.0,5.0,48.0
8,33.5913576,2016,9,4,0,9,14,1,0,25.81081081081081,27.0,8.0,42.0
4,35.6580681,2016,12,1,7,29,76,1,0,15.205882352941176,11.0,2.0,73.0
4,35.6938401,2017,1,6,7,44,30,1,0,23.243243243243242,22.0,9.0,38.0
6,35.6940027,2016,9,0,7,5,45,1,0,14.59375,13.0,1.0,33.0
2,35.6617773,2016,7,4,7,42,77,1,0,11.176470588235293,11.5,1.0,20.0
8,35.6580681,2016,7,6,7,29,76,1,0,9.3,10.0,2.0,14.0
4,35.6938401,2016,7,5,7,44,30,1,0,5.689655172413793,5.0,1.0,13.0
6,34.7375965,2017,2,4,3,36,71,1,0,4.807017543859649,5.0,1.0,9.0
7,34.9751398,2017,3,6,6,45,98,1,0,17.685714285714287,16.0,3.0,46.0
7,35.6749184,2016,8,2,7,29,1,1,0,31.322580645161292,31.0,8.0,50.0
7,34.4858993,2016,3,2,1,10,19,1,0,11.327272727272728,11.0,1.0,33.0
7,34.7053617,2016,1,6,8,53,94,1,0,27.642857142857142,23.0,4.0,78.0
6,34.7108955,2016,2,0,6,11,62,1,0,23.278688524590162,20.0,3.0,71.0
2,35.7080677,2016,8,1,7,4,38,1,0,30.771428571428572,27.0,10.0,105.0
7,43.7706355,2016,11,3,2,3,0,1,0,23.11111111111111,19.5,3.0,83.0
7,35.6938401,2016,11,0,7,44,30,1,0,1.75,1.0,1.0,11.0
2,35.6995657,2016,7,6,7,46,3,1,0,17.5,16.5,4.0,41.0
7,34.3889694,2016,11,5,1,14,63,1,0,20.838709677419356,21.0,6.0,36.0
4,35.6465721,2016,3,6,7,41,75,1,0,42.833333333333336,40.0,14.0,96.0
2,35.712607,2016,11,5,7,49,20,1,0,38.611111111111114,39.5,16.0,55.0
4,33.5902074,2016,8,0,0,9,85,1,0,22.272727272727273,18.0,4.0,94.0
6,33.5892157,2016,11,5,0,9,9,1,0,30.581818181818182,28.0,6.0,58.0
7,34.6762311,2016,9,0,8,53,78,0,1,9.935483870967742,10.0,2.0,23.0
8,38.2690761,2016,2,2,4,40,36,1,0,24.527272727272727,24.0,7.0,43.0
4,35.6465721,2016,11,6,7,41,75,1,0,19.22222222222222,19.0,5.0,39.0
1,35.6940027,2017,2,1,7,5,45,1,0,20.38235294117647,19.5,10.0,31.0
1,35.6706505,2016,8,6,7,6,90,1,0,4.9375,4.0,1.0,17.0
2,35.7528042,2016,8,6,7,21,96,1,0,21.714285714285715,20.0,7.0,70.0
7,43.0744699,2016,5,5,2,39,44,1,0,28.509090909090908,27.0,6.0,72.0
4,35.6749184,2016,7,1,7,29,1,1,0,16.666666666666668,17.0,4.0,42.0
2,35.6465721,2017,1,5,7,41,75,1,0,23.941176470588236,23.5,1.0,43.0
6,33.5892157,2016,8,3,0,9,9,1,0,21.72222222222222,19.5,4.0,50.0
7,33.5892157,2016,9,5,0,9,9,1,0,44.05555555555556,43.5,16.0,88.0
1,33.5913576,2016,9,4,0,9,14,1,0,11.2,11.0,2.0,23.0
13,43.0554601,2016,9,3,2,39,53,1,0,8.64516129032258,7.0,1.0,27.0
4,35.6092261,2017,2,2,7,43,21,1,0,33.05882352941177,29.5,14.0,79.0
7,35.5612568,2016,3,4,7,54,32,1,0,33.87719298245614,30.0,2.0,74.0
2,33.5892157,2016,12,5,0,9,9,1,0,22.862068965517242,12.0,4.0,261.0
4,34.7053617,2016,9,6,8,53,94,1,0,10.553571428571429,10.0,1.0,28.0
2,33.5615691,2016,8,0,0,9,79,1,0,7.823529411764706,7.0,1.0,18.0
8,33.5892157,2016,10,2,0,9,9,1,0,30.22222222222222,25.5,7.0,108.0
5,35.6617773,2017,1,3,7,42,77,1,0,20.228571428571428,20.0,4.0,36.0
4,33.5892157,2016,8,2,0,9,9,1,0,20.87272727272727,17.0,2.0,65.0
1,33.5892157,2016,12,3,0,9,9,1,0,6.5,5.0,1.0,18.0
2,35.6938401,2017,2,4,7,44,30,1,0,24.120689655172413,24.0,3.0,54.0
2,33.5892157,2016,10,1,0,9,9,1,0,13.194444444444445,10.5,6.0,65.0
4,35.6092261,2017,1,4,7,43,21,1,0,56.0,58.5,18.0,85.0
7,34.4858993,2016,11,1,1,10,19,1,0,20.483333333333334,18.5,2.0,50.0
4,35.6617773,2016,7,5,7,42,77,1,0,13.818181818181818,12.0,1.0,46.0
6,35.6938401,2016,1,1,7,44,30,1,0,47.6,49.0,6.0,81.0
6,35.6706505,2016,7,2,7,6,90,1,0,42.172413793103445,44.0,19.0,74.0
6,35.6706505,2016,10,0,7,6,90,1,0,20.114285714285714,20.0,8.0,37.0
2,35.7043442,2016,8,3,7,49,47,0,1,24.854545454545455,25.0,9.0,44.0
4,35.6938401,2017,3,4,7,44,30,1,0,29.63888888888889,29.5,11.0,56.0
7,34.6762311,2016,7,3,8,53,78,1,0,25.97222222222222,25.0,6.0,49.0
11,35.6532174,2016,9,1,7,42,15,1,0,5.714285714285714,6.0,2.0,11.0
7,35.6265683,2016,6,6,7,43,16,1,0,3.7560975609756095,2.0,1.0,22.0
4,34.6762311,2016,7,5,8,53,78,1,0,30.220338983050848,30.0,10.0,53.0
6,35.6580681,2016,8,5,7,29,76,1,0,34.74285714285714,32.0,7.0,62.0
8,35.6465721,2017,2,2,7,41,75,1,0,7.84375,8.0,3.0,14.0
1,35.7262319,2016,9,5,7,51,17,1,0,20.61764705882353,19.0,11.0,31.0
7,33.5892157,2016,9,5,0,9,9,1,0,32.71875,31.5,20.0,44.0
1,35.6940027,2016,12,1,7,5,45,1,0,20.38235294117647,19.5,10.0,31.0
1,35.7261178,2016,3,4,7,51,54,1,0,18.583333333333332,19.0,1.0,50.0
7,34.3862445,2016,7,3,1,14,42,1,0,22.060606060606062,24.0,1.0,46.0
7,35.6712704,2016,11,5,7,26,87,1,0,24.24390243902439,26.0,2.0,47.0
2,35.6728535,2016,9,6,7,26,91,1,0,32.08108108108108,34.0,1.0,59.0
1,35.6465721,2017,4,0,7,41,75,1,0,15.981481481481481,15.0,3.0,38.0
1,38.2690761,2017,1,5,4,40,36,1,0,8.63888888888889,8.0,3.0,20.0
2,34.7202277,2016,9,0,3,25,81,0,1,27.545454545454547,28.0,18.0,61.0
8,37.9163674,2016,7,2,5,35,12,1,0,14.10344827586207,13.5,1.0,34.0
1,35.6617773,2016,12,6,7,42,77,1,0,4.071428571428571,4.0,1.0,10.0
7,34.3862445,2016,3,3,1,14,42,1,0,14.018518518518519,9.0,1.0,55.0
2,33.5819411,2017,3,1,0,9,58,1,0,7.3125,7.0,3.0,13.0
2,35.6940027,2017,3,4,7,5,45,1,0,6.1,6.0,4.0,9.0
2,35.6580681,2016,12,4,7,29,76,0,1,17.0,15.0,7.0,55.0
7,33.8664649,2016,11,5,0,22,69,1,0,42.529411764705884,41.0,23.0,73.0
7,35.6728535,2016,2,4,7,26,91,1,0,28.571428571428573,29.0,1.0,51.0
7,33.5913576,2016,11,4,0,9,14,1,0,20.34285714285714,17.0,6.0,42.0
6,35.6721142,2017,1,3,7,6,13,1,0,8.403846153846153,8.0,2.0,20.0
2,35.6580681,2016,11,4,7,29,76,1,0,43.6,44.0,26.0,62.0
2,33.5573203,2016,9,0,0,16,50,0,1,8.914893617021276,7.0,1.0,34.0
4,35.7261178,2016,10,3,7,51,54,1,0,33.65714285714286,34.0,16.0,68.0
7,33.5892157,2017,1,5,0,9,9,1,0,27.473684210526315,29.0,9.0,40.0
7,34.7569503,2017,2,6,3,17,31,1,0,21.98181818181818,23.0,4.0,51.0
2,33.5892157,2016,11,0,0,9,9,1,0,30.677419354838708,29.0,15.0,52.0
7,34.3862445,2016,12,3,1,14,42,1,0,22.060606060606062,24.0,1.0,46.0
8,35.6580681,2016,12,0,7,29,76,1,0,14.12,15.0,3.0,27.0
8,35.712607,2016,10,4,7,49,20,1,0,17.848484848484848,17.0,3.0,39.0
13,34.7053617,2016,12,6,8,53,94,1,0,2.25,1.5,1.0,5.0
13,35.6721142,2016,12,2,7,6,13,1,0,40.03389830508475,41.0,20.0,60.0
7,34.7569503,2017,2,3,3,17,31,1,0,11.305555555555555,10.0,1.0,34.0
11,34.6876966,2016,8,4,8,53,48,1,0,29.181818181818183,30.0,9.0,46.0
1,35.6593968,2017,2,1,7,42,10,1,0,11.9,11.5,1.0,36.0
2,35.6617773,2016,11,1,7,42,77,1,0,22.393939393939394,22.0,9.0,34.0
2,35.712607,2017,1,3,7,49,20,1,0,16.45098039215686,17.0,7.0,33.0
2,33.5892157,2016,7,4,0,9,9,1,0,40.127272727272725,40.0,17.0,78.0
1,35.6580681,2017,1,5,7,29,76,1,0,5.5,5.0,1.0,16.0
2,33.5892157,2016,1,2,0,9,9,1,0,25.423076923076923,24.5,5.0,48.0
7,38.2690761,2016,9,0,4,40,36,1,0,21.23404255319149,22.0,8.0,43.0
8,35.6995657,2016,12,4,7,46,3,1,0,22.475409836065573,22.0,11.0,41.0
8,34.815149,2016,1,0,3,13,93,0,1,23.857142857142858,23.0,12.0,39.0
2,34.6923371,2016,9,2,8,53,95,1,0,11.424242424242424,9.0,1.0,46.0
4,34.7108955,2016,8,6,6,11,62,1,0,12.4,10.0,2.0,35.0
2,33.5573203,2016,3,5,0,16,50,1,0,13.647058823529411,13.0,3.0,38.0
3,34.7375965,2016,12,6,3,36,71,1,0,46.1551724137931,38.5,13.0,514.0
4,35.7177841,2017,1,1,7,30,52,1,0,3.3,3.0,1.0,18.0
4,35.6617773,2016,12,2,7,42,77,1,0,7.982142857142857,6.0,1.0,28.0
11,35.6995657,2017,3,5,7,46,3,1,0,15.055555555555555,14.0,3.0,42.0
2,35.6617773,2016,10,0,7,42,77,1,0,24.192307692307693,22.0,1.0,64.0
7,35.7268018,2016,9,5,7,4,74,1,0,11.142857142857142,12.0,1.0,19.0
2,34.7053617,2016,12,6,8,53,94,1,0,38.9375,37.5,22.0,53.0
8,35.6995657,2016,4,4,7,46,3,0,1,22.475409836065573,22.0,11.0,41.0
2,35.6617773,2016,4,3,7,42,77,1,0,27.43859649122807,23.0,8.0,95.0
11,34.7053617,2016,10,1,8,53,94,1,0,24.814814814814813,24.0,1.0,54.0
4,43.7706355,2017,2,3,2,3,0,1,0,12.441176470588236,12.0,1.0,57.0
2,35.6728535,2016,7,5,7,26,91,1,0,19.178571428571427,19.0,1.0,36.0
1,33.5892157,2016,12,1,0,9,9,1,0,6.481481481481482,5.0,1.0,29.0
2,34.638969,2017,2,3,8,53,11,1,0,36.10909090909091,41.0,2.0,108.0
7,34.7569503,2017,2,4,3,17,31,1,0,58.48717948717949,63.0,12.0,115.0
7,34.3862445,2016,6,3,1,14,42,1,0,14.018518518518519,9.0,1.0,55.0
6,33.5892157,2016,11,0,0,9,9,1,0,19.457142857142856,18.0,2.0,54.0
7,43.7706355,2017,1,4,2,3,0,1,0,53.473684210526315,51.5,10.0,90.0
8,35.6580681,2017,3,3,7,29,76,1,0,21.372881355932204,21.0,9.0,37.0
8,35.6092261,2017,1,5,7,43,21,1,0,25.703703703703702,23.5,6.0,54.0
2,34.7108955,2016,12,1,6,11,62,1,0,8.818181818181818,8.0,2.0,19.0
3,35.7073985,2016,12,2,7,32,64,1,0,36.516129032258064,37.0,26.0,51.0
8,33.8808817,2016,9,2,0,22,98,1,0,28.43103448275862,28.0,2.0,62.0
7,37.8742227,2017,1,4,5,35,86,1,0,12.382352941176471,11.0,2.0,37.0
6,34.7594526,2017,2,3,8,47,26,1,0,13.151515151515152,13.0,1.0,33.0
2,34.6762311,2016,12,6,8,53,78,1,0,16.586206896551722,10.0,1.0,51.0
7,35.7356234,2017,4,6,7,33,89,1,0,40.241379310344826,38.0,6.0,79.0
